Order-Date,Delivery-Date,Promised-Date,Courier,Size of the box height,Size of the box width,Size of the box length,Size of the box weight,Weather,Store address,Customer address
2020-12-11,2020-12-29,2020-12-28,FD,29.632656,34.722553000000005,17.523058,2.4223355430887583,Good,'-114.2453/51.2021','-116.93783242059867/51.2996928814717'
2021-01-11,2021-01-27,2021-01-27,FD,29.632656,34.722553000000005,17.523058,3.5380969160867886,Good,'-114.2453/51.2021','-116.9390998416323/51.30000835224808'
2021-09-03,2021-09-21,2021-09-20,FD,29.632656,34.722553000000005,17.523058,1.7936189402402047,Good,'-114.2453/51.2021','-116.93740734598254/51.29988319578165'
2021-09-08,2021-09-24,2021-09-23,FD,29.632656,34.722553000000005,17.523058,4.405326845348466,Good,'-114.2453/51.2021','-116.9362378187721/51.30054351517178'
2021-03-09,2021-03-26,2021-03-25,FD,29.632656,34.722553000000005,17.523058,0.8539694227740043,Good,'-114.2453/51.2021','-116.93734039989162/51.29947574152783'
2021-03-07,2021-03-24,2021-03-23,FD,29.632656,34.722553000000005,17.523058,2.496333869260712,Good,'-114.2453/51.2021','-116.93767453231129/51.29918618126655'
2021-11-07,2021-11-12,2021-11-11,FD,29.632656,34.722553000000005,17.523058,1.0950669957580152,Good,'-122.6236/49.1285','-116.9383048908166/51.30109547079756'
2020-12-16,2020-12-19,2020-12-19,PS,29.632656,34.722553000000005,17.523058,1.612394025592221,Bad,'-122.6236/49.1285','-116.93778716563/51.29884709330007'
2021-01-18,2021-01-23,2021-01-23,FD,29.632656,34.722553000000005,17.523058,3.3144174865911746,Bad,'-122.6236/49.1285','-116.93889243917668/51.30098181484199'
2020-10-14,2020-10-17,2020-10-16,FD,29.632656,34.722553000000005,17.523058,0.45436170403349696,Good,'-122.7649/49.274','-116.93827315955468/51.29944277292672'
2021-11-22,2021-11-24,2021-11-24,PS,29.632656,34.722553000000005,17.523058,4.178882894568173,Good,'-122.7649/49.274','-116.93794316749049/51.299579173448066'
2020-12-20,2021-01-04,2021-01-04,PS,29.632656,34.722553000000005,17.523058,1.9080542072216016,Bad,'-113.9578/51.0823','-116.93887279052723/51.299311340278045'
2021-11-27,2021-11-30,2021-11-29,FD,29.632656,34.722553000000005,17.523058,2.6069836164238813,Good,'-119.4852/49.8928','-116.93935549499481/51.299298250341145'
2021-12-20,2021-12-23,2021-12-22,FD,29.632656,34.722553000000005,17.523058,3.3200357379072516,Good,'-119.4852/49.8928','-116.93698869801126/51.30032400332285'
2021-04-16,2021-04-21,2021-04-21,FD,29.632656,34.722553000000005,17.523058,2.3944336319815718,Good,'-122.9952/49.2302','-116.93909203752338/51.301128333993134'
2020-12-03,2020-12-06,2020-12-06,PS,29.632656,34.722553000000005,17.523058,0.7943730417029623,Bad,'-122.9952/49.2302','-116.93695466573104/51.299637349064184'
2021-01-19,2021-01-22,2021-01-22,FD,29.632656,34.722553000000005,17.523058,3.7757549176499534,Good,'-122.9952/49.2302','-116.93804802339938/51.300023052870465'
2021-12-09,2021-12-12,2021-12-11,FD,29.632656,34.722553000000005,17.523058,0.011813858413792122,Bad,'-119.2774/50.2604','-116.93673682326114/51.30015438070628'
2021-11-13,2021-11-16,2021-11-16,PS,29.632656,34.722553000000005,17.523058,0.473605680281968,Good,'-119.2774/50.2604','-116.93792304206268/51.29886821671829'
2020-11-11,2020-11-27,2020-11-27,PS,29.632656,34.722553000000005,17.523058,2.049562012417976,Good,'-120.5477/50.5583','-116.93856937177186/51.29949142592869'
2021-03-15,2021-03-30,2021-03-29,PS,29.632656,34.722553000000005,17.523058,2.6703897554313025,Good,'-120.5477/50.5583','-116.9366915123292/51.30021531246077'
2021-01-17,2021-02-01,2021-01-31,PS,29.632656,34.722553000000005,17.523058,2.127736176672512,Bad,'-120.5477/50.5583','-116.93701986504027/51.29924032966588'
2021-03-06,2021-03-21,2021-03-21,PS,29.632656,34.722553000000005,17.523058,1.3885729905673778,Good,'-120.5477/50.5583','-116.93786187952213/51.30025408241339'
2020-11-24,2020-12-11,2020-12-11,PS,29.632656,34.722553000000005,17.523058,1.3821461540807691,Good,'-120.5477/50.5583','-116.93856714191936/51.29878796788208'
2021-12-25,2022-01-10,2022-01-09,FD,29.632656,34.722553000000005,17.523058,2.173474178548139,Bad,'-120.5477/50.5583','-116.93814511635881/51.29895091258916'
2021-09-19,2021-10-07,2021-10-07,FD,29.632656,34.722553000000005,17.523058,2.214090562886394,Good,'-114.1148/51.1047','-116.93811630552761/51.30043684272213'
2021-11-07,2021-11-24,2021-11-23,FD,29.632656,34.722553000000005,17.523058,2.47250863414146,Good,'-114.1148/51.1047','-116.93853479472038/51.302326606926904'
2021-01-08,2021-01-25,2021-01-25,FD,29.632656,34.722553000000005,17.523058,1.3508475836426106,Bad,'-114.1004/51.0242','-116.93869876754451/51.30007403524857'
2021-01-20,2021-01-23,2021-01-23,FD,29.632656,34.722553000000005,17.523058,0.6975744160775824,Bad,'-122.8454/49.1894','-116.93984733150633/51.30015379391438'
2020-11-30,2020-12-04,2020-12-04,FD,29.632656,34.722553000000005,17.523058,2.753370427046563,Good,'-122.8454/49.1894','-116.93931521036662/51.300318568792235'
2021-11-06,2021-11-22,2021-11-22,FD,29.632656,34.722553000000005,17.523058,0.3603975645067529,Good,'-114.2/51.0419','-116.938900751514/51.300375705783125'
2020-10-26,2020-11-12,2020-11-12,PS,29.632656,34.722553000000005,17.523058,3.992445475328623,Good,'-123.048/49.1534','-120.65796812709081/49.36911709913519'
2021-12-09,2021-12-28,2021-12-27,FD,29.632656,34.722553000000005,17.523058,3.142137568078,Good,'-123.048/49.1534','-120.65639947810648/49.37002805572776'
2020-12-03,2020-12-22,2020-12-21,FD,29.632656,34.722553000000005,17.523058,2.526894578900966,Good,'-123.048/49.1534','-120.6547486649962/49.36986460652577'
2021-07-08,2021-07-25,2021-07-25,FD,29.632656,34.722553000000005,17.523058,4.2056590254870025,Good,'-123.048/49.1534','-120.65370470469081/49.36902625592961'
2021-05-18,2021-06-06,2021-06-05,FD,29.632656,34.722553000000005,17.523058,3.8890907765935463,Good,'-123.048/49.1534','-120.6549528967986/49.3686614986495'
2021-09-21,2021-10-08,2021-10-07,FD,29.632656,34.722553000000005,17.523058,4.1481789328185625,Good,'-123.048/49.1534','-120.65489929398302/49.37128430511182'
2021-08-13,2021-08-30,2021-08-30,FD,29.632656,34.722553000000005,17.523058,1.4861860712957182,Good,'-123.048/49.1534','-120.65605409671646/49.36954012411187'
2021-06-25,2021-07-14,2021-07-14,FD,29.632656,34.722553000000005,17.523058,4.849863755930533,Good,'-123.048/49.1534','-120.65574365236458/49.36917359564259'
2021-05-20,2021-06-06,2021-06-05,FD,29.632656,34.722553000000005,17.523058,4.181980117949817,Good,'-123.048/49.1534','-120.65669486691124/49.36869616447186'
2020-11-22,2020-12-10,2020-12-09,FD,29.632656,34.722553000000005,17.523058,2.9196923297386803,Good,'-123.048/49.1534','-120.65571509104416/49.367866901837495'
2021-07-17,2021-08-04,2021-08-04,FD,29.632656,34.722553000000005,17.523058,1.718523696617391,Good,'-123.048/49.1534','-120.65537499990515/49.372157067538154'
2021-04-28,2021-05-15,2021-05-14,FD,29.632656,34.722553000000005,17.523058,4.158504568846004,Good,'-123.048/49.1534','-120.65572706293284/49.36998410008852'
2021-08-26,2021-09-14,2021-09-14,FD,29.632656,34.722553000000005,17.523058,3.0660688219098398,Good,'-123.048/49.1534','-120.65479517998477/49.367311694129256'
2021-08-20,2021-09-08,2021-09-08,FD,29.632656,34.722553000000005,17.523058,1.7926188156514697,Good,'-123.048/49.1534','-120.65555859759513/49.36956840220792'
2021-03-22,2021-04-09,2021-04-09,FD,29.632656,34.722553000000005,17.523058,1.1569903040687572,Good,'-123.048/49.1534','-120.65395116668826/49.36990077419089'
2021-11-05,2021-11-22,2021-11-21,FD,29.632656,34.722553000000005,17.523058,1.7997738727653303,Good,'-123.048/49.1534','-120.65564382159383/49.37045355879588'
2021-03-16,2021-04-02,2021-04-02,FD,29.632656,34.722553000000005,17.523058,1.6585214441994154,Good,'-123.048/49.1534','-120.65676378641437/49.36943725639779'
2021-11-26,2021-12-15,2021-12-14,FD,29.632656,34.722553000000005,17.523058,3.348412389227148,Good,'-123.048/49.1534','-120.65752332536421/49.36903175854175'
2021-06-10,2021-06-27,2021-06-26,PS,29.632656,34.722553000000005,17.523058,4.524716771896523,Good,'-123.048/49.1534','-120.65588346718306/49.36874776479854'
2021-01-05,2021-01-22,2021-01-21,PS,29.632656,34.722553000000005,17.523058,1.8763825479600842,Good,'-123.048/49.1534','-120.65366590179802/49.36884457729873'
2021-11-30,2021-12-17,2021-12-17,FD,29.632656,34.722553000000005,17.523058,1.3650758665359881,Good,'-123.048/49.1534','-120.65695522398849/49.369582337038985'
2021-04-08,2021-04-27,2021-04-26,FD,29.632656,34.722553000000005,17.523058,1.2481921848589537,Good,'-123.048/49.1534','-120.65285265182811/49.36864384563945'
2021-05-06,2021-05-24,2021-05-24,FD,29.632656,34.722553000000005,17.523058,3.4942220334821887,Good,'-123.048/49.1534','-120.65636675392643/49.37072166168114'
2021-04-30,2021-05-17,2021-05-16,FD,29.632656,34.722553000000005,17.523058,3.1013655482784217,Good,'-123.048/49.1534','-120.65578769270753/49.3693440485916'
2021-09-17,2021-10-05,2021-10-05,FD,29.632656,34.722553000000005,17.523058,1.2448288865435435,Good,'-123.048/49.1534','-120.65805070125782/49.370756002787545'
2021-03-28,2021-04-14,2021-04-13,FD,29.632656,34.722553000000005,17.523058,3.2957566011645896,Good,'-123.048/49.1534','-120.65517750289979/49.36988483984763'
2021-07-02,2021-07-19,2021-07-18,FD,29.632656,34.722553000000005,17.523058,2.3604757527409523,Good,'-123.048/49.1534','-120.65517825639515/49.36876939284609'
2021-05-22,2021-06-09,2021-06-08,FD,29.632656,34.722553000000005,17.523058,3.89471441289931,Good,'-123.048/49.1534','-120.65585103349599/49.36904598241757'
2021-04-05,2021-04-26,2021-04-26,FD,29.632656,34.722553000000005,17.523058,5.264569363239088,Good,'-123.048/49.1534','-120.65550834647208/49.36913112576678'
2020-10-26,2020-11-13,2020-11-13,PS,29.632656,34.722553000000005,17.523058,3.650021727037761,Good,'-123.048/49.1534','-120.65473741766581/49.36817954086557'
2021-08-31,2021-09-19,2021-09-19,FD,29.632656,34.722553000000005,17.523058,1.3597196053167238,Good,'-123.048/49.1534','-120.65461890458711/49.36833417380892'
2020-10-17,2020-11-02,2020-11-02,PS,29.632656,34.722553000000005,17.523058,1.1425231660844446,Good,'-123.048/49.1534','-120.65534269122104/49.370314910201984'
2021-06-03,2021-06-20,2021-06-20,FD,29.632656,34.722553000000005,17.523058,1.8119261512981588,Good,'-123.048/49.1534','-120.65442401574032/49.37040829009969'
2020-11-23,2020-12-12,2020-12-12,FD,29.632656,34.722553000000005,17.523058,4.713419643795887,Bad,'-123.048/49.1534','-120.65664351928484/49.36978683452094'
2021-06-30,2021-07-19,2021-07-19,FD,29.632656,34.722553000000005,17.523058,4.356955234292073,Good,'-123.048/49.1534','-120.65471720749014/49.368639041433326'
2021-05-28,2021-06-15,2021-06-15,FD,29.632656,34.722553000000005,17.523058,3.0019789816806512,Good,'-123.048/49.1534','-120.65539694726672/49.3698871468424'
2021-12-03,2021-12-21,2021-12-21,FD,29.632656,34.722553000000005,17.523058,1.3201320877891576,Good,'-123.048/49.1534','-120.65769225500883/49.369396679140856'
2021-05-27,2021-06-15,2021-06-14,FD,29.632656,34.722553000000005,17.523058,2.4526779765022857,Good,'-123.048/49.1534','-120.65620098213914/49.36760298554485'
2020-10-25,2020-11-10,2020-11-09,PS,29.632656,34.722553000000005,17.523058,4.643206577616309,Good,'-123.048/49.1534','-120.65531914793893/49.3696248354763'
2021-11-20,2021-12-07,2021-12-06,PS,29.632656,34.722553000000005,17.523058,2.3476019660374168,Good,'-123.048/49.1534','-120.65658037304861/49.367832210299994'
2021-11-12,2021-11-29,2021-11-28,FD,29.632656,34.722553000000005,17.523058,3.5068251736309755,Good,'-123.048/49.1534','-120.65424656756437/49.36825566665028'
2021-06-05,2021-06-23,2021-06-23,FD,29.632656,34.722553000000005,17.523058,3.587957735124226,Good,'-123.048/49.1534','-120.65549185670075/49.36820151431745'
2021-10-05,2021-10-23,2021-10-23,FD,29.632656,34.722553000000005,17.523058,1.5184609546515384,Good,'-123.048/49.1534','-120.6552610343136/49.36846203942817'
2021-09-09,2021-09-28,2021-09-28,FD,29.632656,34.722553000000005,17.523058,1.8598057527822296,Good,'-123.048/49.1534','-120.65738744188863/49.368437068307934'
2021-08-08,2021-08-26,2021-08-26,FD,29.632656,34.722553000000005,17.523058,2.752502665737615,Good,'-123.048/49.1534','-120.65601142231107/49.36933766860354'
2020-10-20,2020-11-08,2020-11-07,FD,29.632656,34.722553000000005,17.523058,3.715140088559673,Good,'-123.048/49.1534','-120.65554137006795/49.36876300598339'
2020-11-27,2020-12-14,2020-12-14,PS,29.632656,34.722553000000005,17.523058,4.396198424244245,Bad,'-123.048/49.1534','-120.65520728421663/49.369148841320545'
2020-09-28,2020-10-17,2020-10-16,FD,29.632656,34.722553000000005,17.523058,4.629818588541892,Good,'-123.048/49.1534','-120.65583925404705/49.36864733759281'
2021-10-17,2021-11-03,2021-11-02,FD,29.632656,34.722553000000005,17.523058,4.9097580007955175,Good,'-123.048/49.1534','-120.65586051778737/49.36839077668274'
2021-10-17,2021-11-04,2021-11-03,FD,29.632656,34.722553000000005,17.523058,2.5016644151495813,Good,'-123.048/49.1534','-120.65712102458258/49.36775580817853'
2021-12-12,2021-12-30,2021-12-30,FD,29.632656,34.722553000000005,17.523058,0.013863802405308963,Good,'-123.048/49.1534','-120.65519454989371/49.36897639489553'
2021-09-01,2021-09-18,2021-09-17,FD,29.632656,34.722553000000005,17.523058,2.3848750313373785,Good,'-123.048/49.1534','-120.65598840479137/49.36914869762228'
2021-01-07,2021-01-25,2021-01-25,FD,29.632656,34.722553000000005,17.523058,2.9357978440356027,Bad,'-123.048/49.1534','-120.65544373195821/49.36806958348406'
2021-08-23,2021-09-10,2021-09-09,FD,29.632656,34.722553000000005,17.523058,2.648625136682353,Good,'-123.048/49.1534','-120.65524930419049/49.36865857138186'
2020-12-02,2020-12-19,2020-12-19,FD,29.632656,34.722553000000005,17.523058,0.8113948125705044,Bad,'-123.048/49.1534','-120.65793396723693/49.37066628399398'
2020-12-30,2021-01-16,2021-01-16,FD,29.632656,34.722553000000005,17.523058,3.776233331164905,Bad,'-123.048/49.1534','-120.65633611336307/49.369641273396034'
2021-05-19,2021-06-05,2021-06-05,FD,29.632656,34.722553000000005,17.523058,1.1482276354664918,Good,'-123.048/49.1534','-120.65771368679351/49.368034141613386'
2021-10-24,2021-11-10,2021-11-10,FD,29.632656,34.722553000000005,17.523058,1.9767006048983435,Good,'-123.048/49.1534','-120.65638526698206/49.3665147828507'
2021-11-06,2021-11-23,2021-11-22,PS,29.632656,34.722553000000005,17.523058,4.64598878686142,Good,'-123.048/49.1534','-120.65458340547177/49.37036101469128'
2021-02-16,2021-03-09,2021-03-08,FD,29.632656,34.722553000000005,17.523058,5.849567378551464,Good,'-123.048/49.1534','-120.65811892166575/49.368552482004155'
2020-11-29,2020-12-16,2020-12-16,FD,29.632656,34.722553000000005,17.523058,3.8013313615240594,Good,'-123.048/49.1534','-120.65490182978455/49.36829562910451'
2021-01-10,2021-01-28,2021-01-28,PS,29.632656,34.722553000000005,17.523058,4.166921778358613,Good,'-123.048/49.1534','-120.6549321857782/49.36970123893397'
2020-10-27,2020-11-15,2020-11-15,FD,29.632656,34.722553000000005,17.523058,2.8683090260424997,Good,'-123.048/49.1534','-120.65632710474274/49.37003449585783'
2020-12-26,2021-01-12,2021-01-11,PS,29.632656,34.722553000000005,17.523058,4.636215076905816,Good,'-123.048/49.1534','-120.65572328441388/49.36827905835542'
2020-12-16,2021-01-04,2021-01-04,FD,29.632656,34.722553000000005,17.523058,1.3020645139853793,Bad,'-123.048/49.1534','-120.65576573071017/49.368790362224566'
2021-07-22,2021-08-10,2021-08-10,FD,29.632656,34.722553000000005,17.523058,4.2970080504855215,Good,'-123.048/49.1534','-120.65505122379172/49.37021738563357'
2021-10-02,2021-10-19,2021-10-19,FD,29.632656,34.722553000000005,17.523058,4.342170877933818,Good,'-123.048/49.1534','-120.65693648467283/49.36891944047774'
2021-08-11,2021-08-30,2021-08-29,FD,29.632656,34.722553000000005,17.523058,5.224681598281692,Good,'-123.048/49.1534','-120.65591972757439/49.368553062413525'
2021-09-10,2021-09-29,2021-09-29,FD,29.632656,34.722553000000005,17.523058,2.7486504110978487,Good,'-123.048/49.1534','-120.654844487714/49.369211997527735'
2021-01-24,2021-02-11,2021-02-10,PS,29.632656,34.722553000000005,17.523058,3.0461123129036087,Good,'-123.048/49.1534','-120.65714026059419/49.370242329863196'
2021-07-06,2021-07-25,2021-07-24,FD,29.632656,34.722553000000005,17.523058,2.323107544493522,Good,'-123.048/49.1534','-120.65759560479965/49.368710911339605'
2021-12-03,2021-12-20,2021-12-19,FD,29.632656,34.722553000000005,17.523058,2.2202653328895057,Bad,'-123.048/49.1534','-120.65690887352442/49.36786289709722'
2021-04-29,2021-05-18,2021-05-18,FD,29.632656,34.722553000000005,17.523058,1.244591423624274,Good,'-123.048/49.1534','-120.65355846110447/49.36987104913893'
2021-08-31,2021-09-17,2021-09-17,FD,29.632656,34.722553000000005,17.523058,2.5187107515785674,Good,'-123.048/49.1534','-120.65637464145078/49.3690054877456'
2021-09-07,2021-09-26,2021-09-26,FD,29.632656,34.722553000000005,17.523058,3.1143281113056207,Good,'-123.048/49.1534','-120.6574116954338/49.3686561061148'
2020-11-06,2020-11-22,2020-11-21,PS,29.632656,34.722553000000005,17.523058,1.5489641392906492,Good,'-123.048/49.1534','-120.65612400586532/49.36934072873474'
2021-03-25,2021-04-13,2021-04-13,FD,29.632656,34.722553000000005,17.523058,2.830824520979921,Good,'-123.048/49.1534','-120.65432699018494/49.368461347969024'
2021-05-31,2021-06-20,2021-06-20,FD,29.632656,34.722553000000005,17.523058,5.208258102060065,Good,'-123.048/49.1534','-120.65666621149049/49.36947452413364'
2021-06-15,2021-07-04,2021-07-04,FD,29.632656,34.722553000000005,17.523058,1.6407399687072055,Good,'-123.048/49.1534','-120.65695815670753/49.370984431722306'
2021-03-28,2021-04-14,2021-04-14,FD,29.632656,34.722553000000005,17.523058,3.698205737326453,Good,'-123.048/49.1534','-120.65786225716083/49.36861774000782'
2021-10-11,2021-10-30,2021-10-29,FD,29.632656,34.722553000000005,17.523058,1.914626450768324,Good,'-123.048/49.1534','-120.65528600818233/49.367699848987634'
2021-05-12,2021-05-30,2021-05-30,FD,29.632656,34.722553000000005,17.523058,1.3744638107052003,Good,'-123.048/49.1534','-120.65336972247368/49.36709886231554'
2020-12-12,2020-12-30,2020-12-30,PS,29.632656,34.722553000000005,17.523058,2.8524370028630006,Good,'-123.048/49.1534','-120.65729436144018/49.3700471923282'
2021-08-17,2021-09-04,2021-09-04,FD,29.632656,34.722553000000005,17.523058,2.9027593416767896,Good,'-123.048/49.1534','-120.65696668124384/49.36879463938743'
2021-05-08,2021-05-26,2021-05-26,FD,29.632656,34.722553000000005,17.523058,2.5689007370718,Good,'-123.048/49.1534','-120.65622741267934/49.36911110949604'
2021-09-20,2021-10-07,2021-10-06,FD,29.632656,34.722553000000005,17.523058,1.8853369737362973,Good,'-123.048/49.1534','-120.65585035501599/49.36840639768302'
2020-11-09,2020-11-28,2020-11-27,FD,29.632656,34.722553000000005,17.523058,2.5346682967724554,Good,'-123.048/49.1534','-120.65742819518246/49.36925687208173'
2021-06-11,2021-06-28,2021-06-27,FD,29.632656,34.722553000000005,17.523058,1.7252985649366983,Good,'-123.048/49.1534','-120.6551251389745/49.36898738485685'
2021-02-17,2021-03-06,2021-03-06,FD,29.632656,34.722553000000005,17.523058,1.0275665474429987,Good,'-123.048/49.1534','-120.65582169121421/49.367021216867556'
2020-12-11,2020-12-28,2020-12-28,FD,29.632656,34.722553000000005,17.523058,2.3197100067760075,Bad,'-123.048/49.1534','-120.6568411573707/49.369133049205956'
2020-10-28,2020-11-13,2020-11-12,PS,29.632656,34.722553000000005,17.523058,2.3765960552097902,Good,'-123.048/49.1534','-120.65530059912783/49.36855232144317'
2020-12-31,2021-01-17,2021-01-16,PS,29.632656,34.722553000000005,17.523058,2.027817444757386,Bad,'-123.048/49.1534','-120.65512551587736/49.3677340365215'
2021-09-15,2021-10-05,2021-10-05,FD,29.632656,34.722553000000005,17.523058,6.282950338073758,Good,'-123.048/49.1534','-120.65620623155115/49.370235474175345'
2021-10-08,2021-10-25,2021-10-25,FD,29.632656,34.722553000000005,17.523058,1.3770558879723391,Good,'-123.048/49.1534','-120.65492188037783/49.36893779519886'
2021-08-27,2021-09-15,2021-09-14,FD,29.632656,34.722553000000005,17.523058,2.7507022615327203,Good,'-123.048/49.1534','-120.65594469891414/49.36879836930673'
2021-09-15,2021-10-02,2021-10-02,FD,29.632656,34.722553000000005,17.523058,3.0170308580997887,Good,'-123.048/49.1534','-120.65578909824815/49.36844806329138'
2021-08-06,2021-08-24,2021-08-24,FD,29.632656,34.722553000000005,17.523058,4.276751742655256,Good,'-123.048/49.1534','-120.6549367238926/49.368492252042564'
2021-10-05,2021-10-23,2021-10-23,FD,29.632656,34.722553000000005,17.523058,2.409020441102537,Good,'-123.048/49.1534','-120.65652897861706/49.36969229703671'
2021-09-16,2021-10-03,2021-10-03,FD,29.632656,34.722553000000005,17.523058,2.714634314533612,Good,'-123.048/49.1534','-120.65547112831901/49.368713824376236'
2021-07-25,2021-08-13,2021-08-12,FD,29.632656,34.722553000000005,17.523058,2.0850341927914897,Good,'-123.048/49.1534','-120.65507042613947/49.3685374088355'
2021-03-11,2021-03-29,2021-03-28,FD,29.632656,34.722553000000005,17.523058,3.2281371046140515,Good,'-123.048/49.1534','-120.65454380101131/49.36832138939246'
2021-07-29,2021-08-16,2021-08-15,FD,29.632656,34.722553000000005,17.523058,2.721962355655167,Good,'-123.048/49.1534','-120.65544284681188/49.36877747746879'
2020-10-15,2020-10-31,2020-10-31,PS,29.632656,34.722553000000005,17.523058,4.728566312762611,Good,'-123.048/49.1534','-120.65508862659502/49.36796913666477'
2020-12-06,2020-12-25,2020-12-25,FD,29.632656,34.722553000000005,17.523058,3.0808919293064303,Good,'-123.048/49.1534','-120.65537903648944/49.36840596850023'
2021-12-12,2021-12-30,2021-12-29,FD,29.632656,34.722553000000005,17.523058,0.8676082450887213,Good,'-123.048/49.1534','-120.65477642917705/49.370141708749145'
2020-10-25,2020-11-11,2020-11-10,PS,29.632656,34.722553000000005,17.523058,1.612139893258984,Good,'-123.048/49.1534','-120.65527510988436/49.369021079290114'
2021-12-17,2022-01-03,2022-01-03,FD,29.632656,34.722553000000005,17.523058,3.049058908117792,Bad,'-123.048/49.1534','-120.65622371407025/49.36982163257406'
2021-12-02,2021-12-21,2021-12-20,FD,29.632656,34.722553000000005,17.523058,2.500159213181938,Good,'-123.048/49.1534','-120.65526773274492/49.36793912085162'
2021-12-15,2022-01-02,2022-01-01,FD,29.632656,34.722553000000005,17.523058,4.299484867025398,Bad,'-123.048/49.1534','-120.65602843054856/49.368620201823624'
2020-12-31,2021-01-04,2021-01-03,FD,29.632656,34.722553000000005,17.523058,2.9954594874916647,Bad,'-118.7946/55.1303','-120.65669038696741/49.36969169773746'
2020-12-18,2021-01-05,2021-01-05,FD,29.632656,34.722553000000005,17.523058,2.0637090124949884,Good,'-123.0979/49.2156','-120.65604044290978/49.370469974060384'
2021-01-04,2021-01-19,2021-01-18,PS,29.632656,34.722553000000005,17.523058,1.9672034188030627,Good,'-123.0979/49.2156','-120.65571611578866/49.36963988053004'
2020-12-04,2020-12-19,2020-12-18,PS,29.632656,34.722553000000005,17.523058,3.3146522393683835,Bad,'-123.0979/49.2156','-120.65489087123358/49.36953245273714'
2021-08-04,2021-08-05,2021-08-05,FD,29.632656,34.722553000000005,17.523058,1.8447346532488516,Good,'-113.7784/52.2424','-120.65561371874799/49.36784337723895'
2020-10-04,2020-10-06,2020-10-05,FD,29.632656,34.722553000000005,17.523058,2.112976443644729,Good,'-114.2453/51.2021','-120.6573625196755/49.36922085673798'
2021-12-07,2021-12-12,2021-12-11,FD,29.632656,34.722553000000005,17.523058,3.744396762117129,Bad,'-122.954/53.6408','-120.65550365948471/49.36986707624952'
2021-11-27,2021-11-30,2021-11-30,FD,29.632656,34.722553000000005,17.523058,4.778409475043609,Good,'-122.954/53.6408','-120.65690112221613/49.36948025668312'
2021-12-13,2021-12-16,2021-12-16,FD,29.632656,34.722553000000005,17.523058,1.1459459398990288,Good,'-122.954/53.6408','-120.65728849373768/49.36970643461448'
2020-12-17,2020-12-22,2020-12-22,FD,29.632656,34.722553000000005,17.523058,1.7690805397838871,Good,'-122.6236/49.1285','-120.6572196372668/49.36982576208679'
2021-12-14,2021-12-18,2021-12-17,FD,29.632656,34.722553000000005,17.523058,2.179732784068401,Bad,'-122.2835/49.0423','-120.65501949482714/49.36995741862155'
2021-11-12,2021-11-15,2021-11-15,FD,29.632656,34.722553000000005,17.523058,3.3472179546096523,Good,'-122.2835/49.0423','-120.6561305172094/49.36970245342141'
2020-12-13,2020-12-31,2020-12-30,FD,29.632656,34.722553000000005,17.523058,1.7673733483723766,Good,'-123.5271/48.4793','-120.65541030067929/49.36908559473367'
2021-09-21,2021-10-09,2021-10-08,FD,29.632656,34.722553000000005,17.523058,4.055196220959269,Good,'-123.5271/48.4793','-120.65581517891923/49.36968361931324'
2020-12-19,2021-01-06,2021-01-05,FD,29.632656,34.722553000000005,17.523058,2.8090542766876063,Good,'-123.5271/48.4793','-120.65623554469235/49.37092202011815'
2020-12-22,2021-01-08,2021-01-07,FD,29.632656,34.722553000000005,17.523058,3.4593184814020312,Good,'-123.1168/49.1836','-120.6562808458109/49.36900438966621'
2020-11-20,2020-12-05,2020-12-04,PS,29.632656,34.722553000000005,17.523058,4.680230964930762,Bad,'-122.7649/49.274','-120.65685660044839/49.36763475293602'
2021-01-09,2021-01-25,2021-01-24,FD,29.632656,34.722553000000005,17.523058,3.689299449508504,Bad,'-122.7649/49.274','-120.65594605459385/49.36799100198239'
2021-01-06,2021-01-24,2021-01-23,FD,29.632656,34.722553000000005,17.523058,2.559841015962868,Bad,'-122.7649/49.274','-120.65629021764356/49.37033506867526'
2021-12-11,2021-12-16,2021-12-15,FD,29.632656,34.722553000000005,17.523058,4.7658657971529115,Good,'-119.4852/49.8928','-120.65666706005024/49.36813800738585'
2021-11-30,2021-12-18,2021-12-17,FD,29.632656,34.722553000000005,17.523058,3.0418484988864245,Bad,'-122.9952/49.2302','-120.65550893928064/49.369219106198514'
2021-02-11,2021-02-27,2021-02-26,FD,29.632656,34.722553000000005,17.523058,4.369113118822031,Bad,'-122.9952/49.2302','-120.65574324347278/49.36801184747388'
2020-12-29,2021-01-14,2021-01-13,FD,29.632656,34.722553000000005,17.523058,4.289225543175768,Good,'-122.9952/49.2302','-120.65495072990518/49.36946666468409'
2021-02-21,2021-03-11,2021-03-10,FD,29.632656,34.722553000000005,17.523058,3.571551064796852,Good,'-122.9952/49.2302','-120.65702623976176/49.36905179566557'
2021-11-15,2021-11-18,2021-11-17,FD,29.632656,34.722553000000005,17.523058,2.3918052582357383,Good,'-119.2774/50.2604','-120.65567064309839/49.36784933316911'
2021-01-08,2021-01-24,2021-01-23,FD,29.632656,34.722553000000005,17.523058,4.140329239700198,Bad,'-124.02/49.2146','-120.65410081306744/49.36854744547083'
2021-12-06,2021-12-10,2021-12-09,FD,29.632656,34.722553000000005,17.523058,4.370146212546307,Good,'-112.8351/49.6511','-120.65726917506763/49.37026676897693'
